,4/4,12/8,12/4,2/4,2/2,6/8,7/4,7/8,5/4,5/8,3/4,9/8,9/4,6/4
4/4,0.0,0.46629392362050615,0.535769867336873,0.9662517324202131,1.0728687494865508,1.2820191016779647,1.2942082592504427,1.3067624047447794,1.30959507126813,1.3195955355089521,1.3381036276040283,1.5451424005346364,1.7778625994183632,1.8805115489613446
12/8,0.46629392362050615,0.0,0.20583500712129654,1.0010984380681314,1.0504141102310454,0.9619468633477447,1.3005205777187487,1.2824535210794354,1.3167056079220287,1.2970853210941804,1.3371045576501983,1.2638144684647485,1.7825647129194342,1.723677544817487
12/4,0.535769867336873,0.20583500712129654,0.0,0.8914873877773607,0.9135671537578507,0.8476718988034434,1.2018226654152764,1.2801559012234138,1.2166833400383144,1.2931260377260303,1.235597103993461,1.1576497175182223,1.7480021955717033,1.5339666858813763
2/4,0.9662517324202131,1.0010984380681314,0.8914873877773607,0.0,0.24266531145686077,0.860796937504703,0.5944010680257391,1.056686123448131,0.5703798416049528,1.0369832063634805,0.5822154781297767,1.0181425016782895,1.5193656932146882,1.1597369319252364
2/2,1.0728687494865508,1.0504141102310454,0.9135671537578507,0.24266531145686077,0.0,0.7838986630511409,0.6253652087473182,1.1466427012781528,0.6022497473729127,1.12963341146107,0.6075665563015753,0.9375893282510123,1.559903536774236,0.9886334553235767
6/8,1.2820191016779647,0.9619468633477447,0.8476718988034434,0.860796937504703,0.7838986630511409,0.0,1.032745496784988,1.2327690440242158,1.0272135044779322,1.2255945979899547,1.022292813327002,0.4948237809955193,1.7220149895436858,1.071742955892504
7/4,1.2942082592504427,1.3005205777187487,1.2018226654152764,0.5944010680257391,0.6253652087473182,1.032745496784988,0.0,0.799184885190228,0.5963437256191982,1.0331304310270772,0.6418504498622043,1.063522401763876,1.5050816695465112,1.2184640788322505
7/8,1.3067624047447794,1.2824535210794354,1.2801559012234138,1.056686123448131,1.1466427012781528,1.2327690440242158,0.799184885190228,0.0,1.0439456689461006,0.7392694136257888,1.083853923330323,1.265846370784199,1.548842223608729,1.8452407791320622
5/4,1.30959507126813,1.3167056079220287,1.2166833400383144,0.5703798416049528,0.6022497473729127,1.0272135044779322,0.5963437256191982,1.0439456689461006,0.0,0.8085407064261075,0.6014327849435295,1.046174178458705,1.4967264774609994,1.200480174886139
5/8,1.3195955355089521,1.2970853210941804,1.2931260377260303,1.0369832063634805,1.12963341146107,1.2255945979899547,1.0331304310270772,0.7392694136257888,0.8085407064261075,0.0,1.0499268935502326,1.246226689195387,1.5357160746453915,1.8337768920359472
3/4,1.3381036276040283,1.3371045576501983,1.235597103993461,0.5822154781297767,0.6075665563015753,1.022292813327002,0.6418504498622043,1.083853923330323,0.6014327849435295,1.0499268935502326,0.0,0.8778578965714751,1.114481390826501,1.1862732559863458
9/8,1.5451424005346364,1.2638144684647485,1.1576497175182223,1.0181425016782895,0.9375893282510123,0.4948237809955193,1.063522401763876,1.265846370784199,1.046174178458705,1.246226689195387,0.8778578965714751,0.0,1.439613907273543,1.0816406489496013
9/4,1.7778625994183632,1.7825647129194342,1.7480021955717033,1.5193656932146882,1.559903536774236,1.7220149895436858,1.5050816695465112,1.548842223608729,1.4967264774609994,1.5357160746453915,1.114481390826501,1.439613907273543,0.0,2.0137920809544374
6/4,1.8805115489613446,1.723677544817487,1.5339666858813763,1.1597369319252364,0.9886334553235767,1.071742955892504,1.2184640788322505,1.8452407791320622,1.200480174886139,1.8337768920359472,1.1862732559863458,1.0816406489496013,2.0137920809544374,0.0
