Index,Group,Meter,Strat level,Time Span,#Pulses + Prime Factors,Metrical Levels,Indispensability,Weights R=0.5,Weights R=0.3,repeated_Weights,DFT,DFT Magnitude,DFT Phase,DFT Phase_Unwrap
0,0,2/2,8n,2-12,8 2 2 2,0 3 2 3 1 3 2 3,7 0 0 0 0 0 4 0 0 2 0 0 6 0 0 1 0 0 5 0 0 3 0 0,1. 0 0 0.15625 0 0 0.375 0 0 0.21875 0 0 0.75 0 0 0.1875 0 0 0.5 0 0 0.25 0 0,1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09,1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09 1. 0.04275 0.195 0.07425 0.65 0.0585 0.3 0.09,"[0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, (0.1451980916822236+0.05279977747661325j), 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, (0.4791537025513379+0.026135656502800253j), 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, (0.1451980916822236-0.034319077532720905j), 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15450016935181426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47986596379560853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14919881001823143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34877387107815416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0544914562407312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.23210076318937747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34877387107815416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0544914562407312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.23210076318937747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
