Index,Group,Meter,Strat level,Pulses + Prime Factors,Displacement,Metrical Levels,Indispensability,Weights R=0.5,Weights R=0.3,repeated_Weights,DFT,DFT Magnitude,DFT Phase,DFT Phase_Unwrap
0,r,4/4,16n,16 2 2 2 2,0_16n,0 4 3 4 2 4 3 4 1 4 3 4 2 4 3 4,15 0 8 4 12 2 10 6 14 1 9 5 13 3 11 7,1.000 0.070 0.156 0.102 0.375 0.086 0.219 0.117 0.750 0.078 0.188 0.109 0.500 0.094 0.250 0.125,1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027,1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027 1.000 0.010 0.043 0.020 0.195 0.015 0.074 0.025 0.650 0.013 0.059 0.022 0.300 0.018 0.090 0.027,"[0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, (0.13645404291286756+0.052385877322276994j), 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, (0.45099570480281137+0.02973140789681021j), 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, (0.13615518822144618-0.031107615189886563j), 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, (0.7336977743069114+0.014837953924248342j), 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, (0.1371755419620759+0.03322083697882134j), 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, (0.45099570480281137-0.018687178592842264j), 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, (0.13687668727065452-0.04728410861912832j), 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j, 0j]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1461642431311138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45197464792409664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.139663592258038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7338477968213665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14114089882866226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4513826939464399, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14481372326576678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36655796313222505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06582867419530376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22461644435870837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020220766748085043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2376029172347259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.041411691469916065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.33261600277512515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36655796313222505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06582867419530376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22461644435870837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020220766748085043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2376029172347259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.041411691469916065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.33261600277512515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
